"glmIndepAllVars_vimp","glmIndepSingleVars_vimp","glmDepAllVars_vimp","glmDepSingleVars_vimp","model","var","beta"
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,3,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,1,1,1,"D","night and patient",0.693147180559945
1,2,1,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
3,3,3,3,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
4,5,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
3,3,3,3,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
2,3,2,3,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,1,1,"D","night and patient",0.693147180559945
3,3,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
3,3,3,3,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
4,4,4,4,"D","night and patient",0.693147180559945
4,4,3,3,"D","night and patient",0.693147180559945
2,1,1,1,"D","night and patient",0.693147180559945
2,3,4,4,"D","night and patient",0.693147180559945
4,4,5,5,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,2,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
4,4,3,3,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
5,4,5,5,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,2,1,1,"D","night and patient",0.693147180559945
3,2,4,4,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
4,4,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,1,1,"D","night and patient",0.693147180559945
3,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,1,2,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
4,4,5,5,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
3,3,3,3,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
4,4,3,3,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
2,2,2,2,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"D","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,2,"E","night and patient",0.693147180559945
1,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
4,3,3,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,3,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,2,1,1,"E","night and patient",0.693147180559945
3,3,3,3,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,3,1,2,"E","night and patient",0.693147180559945
3,3,2,2,"E","night and patient",0.693147180559945
3,4,3,2,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,3,2,3,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
4,4,3,3,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
4,4,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,3,3,3,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,3,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,3,1,1,"E","night and patient",0.693147180559945
2,2,3,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,4,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,3,2,2,"E","night and patient",0.693147180559945
5,5,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,2,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,3,1,1,"E","night and patient",0.693147180559945
2,2,1,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,3,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
2,2,1,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,3,3,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
5,4,3,3,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,1,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
3,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,3,3,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,2,"E","night and patient",0.693147180559945
2,3,2,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
2,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
5,5,4,4,"E","night and patient",0.693147180559945
1,1,1,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
4,4,3,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
3,3,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,2,1,"E","night and patient",0.693147180559945
2,2,2,2,"E","night and patient",0.693147180559945
2,3,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
2,2,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
1,1,1,1,"E","night and patient",0.693147180559945
